Index,Sales
593,0.0
594,6705.0
595,6865.0
596,5883.0
597,5108.0
598,1933.0
599,4726.0
600,6909.0
601,8774.0
602,4739.0
603,4429.0
604,7865.0
605,11598.0
606,5671.0
607,7034.0
608,10658.0
609,6602.0
610,0.0
611,3695.0
612,9406.0
613,2653.0
614,6709.0
615,4894.0
616,0.0
617,5150.0
618,2714.0
619,6579.0
620,8006.0
621,6405.0
622,9879.0
623,7521.0
624,3387.0
625,6105.0
626,8585.0
627,7244.0
628,5029.0
629,11696.0
630,8287.0
631,10061.0
632,4606.0
633,6826.0
634,4696.0
635,7213.0
636,5360.0
637,5758.0
638,6459.0
639,8089.0
640,10580.0
641,0.0
642,4867.0
643,0.0
644,5573.0
645,6564.0
646,2523.0
647,11978.0
648,6183.0
649,7088.0
650,0.0
651,0.0
652,16832.0
653,1925.0
654,4328.0
655,3918.0
656,6947.0
657,9364.0
658,6963.0
659,10080.0
660,7877.0
661,9433.0
662,7325.0
663,7635.0
664,4861.0
665,6951.0
666,5948.0
667,4403.0
668,2500.0
669,4932.0
670,7208.0
671,8657.0
672,0.0
673,4285.0
674,9001.0
675,0.0
676,4904.0
677,0.0
678,7827.0
679,7434.0
680,0.0
681,0.0
682,0.0
683,0.0
684,9976.0
685,5144.0
686,6735.0
687,0.0
688,8974.0
689,2643.0
690,5687.0
691,9854.0
692,5391.0
693,6702.0
694,0.0
695,7981.0
696,7194.0
697,7275.0
698,3501.0
699,4921.0
700,2351.0
701,0.0
702,6560.0
703,6941.0
704,6718.0
705,3907.0
706,5239.0
707,8043.0
708,8289.0
709,9073.0
710,6819.0
711,5279.0
712,7501.0
713,0.0
714,4242.0
715,3412.0
716,7124.0
717,9721.0
718,5697.0
719,0.0
720,6622.0
721,3404.0
722,7347.0
723,6169.0
724,7311.0
725,10521.0
726,9566.0
727,16417.0
728,3891.0
729,0.0
730,7471.0
731,19002.0
732,8611.0
733,4751.0
734,4992.0
735,6211.0
736,0.0
737,8455.0
738,12232.0
739,0.0
740,10098.0
741,5272.0
742,10225.0
743,4975.0
744,0.0
745,6458.0
746,7541.0
747,0.0
748,4887.0
749,0.0
750,3949.0
751,5360.0
752,5409.0
753,7504.0
754,6158.0
755,4466.0
756,10986.0
757,6420.0
758,5239.0
759,6800.0
760,5815.0
761,8344.0
762,0.0
763,3906.0
764,3933.0
765,7672.0
766,6740.0
767,4087.0
768,11114.0
769,7553.0
770,0.0
771,0.0
772,13257.0
773,0.0
774,4926.0
775,7910.0
776,7831.0
777,7138.0
778,0.0
779,5443.0
780,3470.0
781,10832.0
782,9670.0
783,6732.0
784,4806.0
785,4911.0
786,5965.0
787,0.0
788,8322.0
789,6559.0
790,3980.0
791,0.0
792,8280.0
793,0.0
794,7946.0
795,5861.0
796,0.0
797,8474.0
798,12735.0
799,4925.0
800,17602.0
801,2439.0
802,8858.0
803,6867.0
804,0.0
805,6661.0
806,3336.0
807,5791.0
808,5359.0
809,0.0
810,7848.0
811,11218.0
812,5794.0
813,2256.0
814,3723.0
815,3216.0
816,7432.0
817,5315.0
818,5610.0
819,0.0
820,6341.0
821,5530.0
822,5731.0
823,12291.0
824,10701.0
825,0.0
826,5251.0
827,5506.0
828,3361.0
829,3064.0
830,5861.0
831,4612.0
832,3732.0
833,0.0
834,10442.0
835,3878.0
836,1740.0
837,9554.0
838,5005.0
839,5357.0
840,6368.0
841,8500.0
842,5789.0
843,5189.0
844,1970.0
845,5252.0
846,4561.0
847,7098.0
848,4300.0
849,4594.0
850,7583.0
851,5762.0
852,6239.0
853,7602.0
854,1866.0
855,10384.0
856,5521.0
857,6786.0
858,6504.0
859,9243.0
860,6345.0
861,5325.0
862,8132.0
863,8549.0
864,10274.0
865,3993.0
866,6943.0
867,14354.0
868,11284.0
869,4223.0
870,10551.0
871,4417.0
872,9887.0
873,8145.0
874,10243.0
875,3994.0
876,5803.0
877,0.0
878,4808.0
879,5865.0
880,0.0
881,6564.0
882,6990.0
883,7772.0
884,0.0
885,8001.0
886,5930.0
887,8192.0
888,5941.0
889,3284.0
890,5228.0
891,7932.0
892,6379.0
893,5648.0
894,16341.0
895,9973.0
896,0.0
897,4514.0
898,0.0
899,0.0
900,2027.0
901,3279.0
902,4959.0
903,6282.0
904,7631.0
905,0.0
906,0.0
907,0.0
908,7881.0
909,3900.0
910,8705.0
911,8771.0
912,0.0
913,968.0
914,5854.0
915,13299.0
916,7445.0
917,8852.0
918,5234.0
919,7007.0
920,6915.0
921,5826.0
922,8823.0
923,9166.0
924,5285.0
925,12139.0
926,11187.0
927,4048.0
928,7367.0
929,6353.0
930,3797.0
931,6560.0
932,0.0
933,7390.0
934,5748.0
935,4891.0
936,10063.0
937,0.0
938,6941.0
939,6269.0
940,7703.0
941,3945.0
942,4363.0
943,8577.0
944,5582.0
945,3724.0
946,3949.0
947,5152.0
948,6911.0
949,11734.0
950,6825.0
951,7607.0
952,14519.0
953,6918.0
954,6369.0
955,6052.0
956,8048.0
957,2871.0
958,4665.0
959,0.0
960,12202.0
961,4067.0
962,6522.0
963,7273.0
964,0.0
965,6211.0
966,0.0
967,4390.0
968,7008.0
969,2733.0
970,9350.0
971,5965.0
972,4325.0
973,7093.0
974,5436.0
975,4037.0
976,6190.0
977,6477.0
978,5953.0
979,7976.0
980,4811.0
981,0.0
982,6199.0
983,4783.0
984,7871.0
985,4594.0
986,7260.0
987,8884.0
988,7587.0
989,3841.0
990,0.0
991,6820.0
992,6117.0
993,4359.0
994,7479.0
995,6140.0
996,1711.0
997,10390.0
998,4088.0
999,10505.0
1000,6095.0
1001,4760.0
1002,4124.0
1003,5733.0
1004,9735.0
1005,9252.0
1006,5272.0
1007,12667.0
1008,5816.0
1009,4647.0
1010,3595.0
1011,18494.0
1012,4195.0
1013,4280.0
1014,2345.0
1015,5392.0
1016,11973.0
1017,6734.0
1018,5596.0
1019,7606.0
1020,7769.0
1021,3759.0
1022,12602.0
1023,9055.0
1024,4323.0
1025,13210.0
1026,0.0
1027,7396.0
1028,6071.0
1029,8528.0
1030,7886.0
1031,4448.0
1032,0.0
1033,5003.0
1034,9649.0
1035,0.0
1036,6582.0
1037,6625.0
1038,11381.0
1039,0.0
1040,8094.0
1041,5496.0
1042,7423.0
1043,7265.0
1044,3544.0
1045,3097.0
1046,9068.0
1047,0.0
1048,20044.0
1049,12544.0
1050,8735.0
1051,4203.0
1052,3371.0
1053,3801.0
1054,7242.0
1055,9741.0
1056,4642.0
1057,9694.0
1058,5382.0
1059,4811.0
1060,6208.0
1061,5016.0
1062,5163.0
1063,3884.0
1064,7241.0
1065,0.0
1066,6614.0
1067,6090.0
1068,13761.0
1069,3364.0
1070,6539.0
1071,8363.0
1072,0.0
1073,0.0
1074,8747.0
1075,3738.0
1076,8852.0
1077,0.0
1078,0.0
1079,0.0
1080,6994.0
1081,8452.0
1082,6567.0
1083,0.0
1084,6812.0
1085,3965.0
1086,5051.0
1087,1750.0
1088,4346.0
1089,3772.0
1090,9575.0
1091,0.0
1092,0.0
1093,8176.0
1094,5771.0
1095,10726.0
1096,4788.0
1097,9629.0
1098,3974.0
1099,2011.0
1100,5000.0
1101,24972.0
1102,4236.0
1103,5651.0
1104,4871.0
1105,6631.0
1106,6943.0
1107,3920.0
1108,4466.0
1109,11963.0
1110,7798.0
1111,10454.0
1112,8376.0
1113,7276.0
1114,6276.0
1115,3495.0
1116,8662.0
1117,17096.0
1118,4632.0
1119,3758.0
1120,4068.0
1121,5607.0
1122,5933.0
1123,5062.0
1124,6424.0
1125,6253.0
1126,7086.0
1127,9406.0
1128,6416.0
1129,6377.0
1130,8606.0
1131,5363.0
1132,4870.0
1133,9088.0
1134,0.0
1135,8661.0
1136,7190.0
1137,0.0
1138,7341.0
1139,2618.0
1140,10615.0
1141,7975.0
1142,16440.0
1143,5944.0
1144,0.0
1145,10663.0
1146,6752.0
1147,3933.0
1148,8174.0
1149,4700.0
1150,0.0
1151,3753.0
1152,3092.0
1153,4783.0
1154,2805.0
1155,0.0
1156,6921.0
1157,3036.0
1158,3708.0
1159,4273.0
1160,3440.0
1161,6220.0
1162,10833.0
1163,3700.0
1164,5107.0
1165,5303.0
1166,9369.0
1167,4894.0
1168,3166.0
1169,6302.0
1170,6045.0
1171,6258.0
1172,5236.0
1173,6724.0
1174,0.0
1175,5240.0
1176,3604.0
1177,10715.0
1178,3278.0
1179,3735.0
1180,10456.0
1181,5747.0
1182,5045.0
1183,5221.0
1184,5573.0
1185,5672.0
1186,3627.0
1187,5639.0
1188,0.0
1189,10885.0
1190,0.0
1191,4371.0
1192,3719.0
1193,5466.0
1194,1783.0
1195,7161.0
1196,10515.0
1197,4431.0
1198,0.0
1199,2882.0
1200,8566.0
1201,5809.0
1202,4944.0
1203,4484.0
1204,0.0
1205,10156.0
1206,7143.0
1207,5292.0
1208,6258.0
1209,7124.0
1210,4594.0
1211,2165.0
1212,7078.0
1213,3938.0
1214,0.0
1215,2830.0
1216,3660.0
1217,17044.0
1218,6231.0
1219,4042.0
1220,9604.0
1221,6583.0
1222,4141.0
1223,5105.0
1224,4216.0
1225,12504.0
1226,4833.0
1227,7177.0
1228,4403.0
1229,8759.0
1230,6101.0
1231,4377.0
1232,7194.0
1233,9735.0
1234,5766.0
1235,8050.0
1236,7238.0
1237,4960.0
1238,6335.0
1239,7305.0
1240,0.0
1241,9182.0
1242,7788.0
1243,5040.0
1244,12132.0
1245,10987.0
1246,0.0
1247,7766.0
1248,5570.0
1249,13361.0
1250,0.0
1251,0.0
1252,5699.0
1253,6838.0
1254,7091.0
1255,5974.0
1256,5794.0
1257,4915.0
1258,0.0
1259,5875.0
1260,7631.0
1261,5529.0
1262,5059.0
1263,5756.0
1264,4443.0
1265,17142.0
1266,6469.0
1267,2880.0
1268,6019.0
1269,3647.0
1270,4322.0
1271,14234.0
1272,5171.0
1273,5403.0
1274,6105.0
1275,4624.0
1276,0.0
1277,5815.0
1278,0.0
1279,14486.0
1280,17390.0
1281,6643.0
1282,5145.0
1283,5058.0
1284,7038.0
1285,9084.0
1286,7615.0
1287,5309.0
1288,5634.0
1289,0.0
1290,10548.0
1291,0.0
1292,0.0
1293,0.0
1294,2426.0
1295,3220.0
1296,9306.0
1297,4275.0
1298,6572.0
1299,1675.0
1300,0.0
1301,7574.0
1302,2376.0
1303,0.0
1304,6101.0
1305,4569.0
1306,6023.0
1307,6685.0
1308,2453.0
1309,6198.0
1310,16891.0
1311,3901.0
1312,5535.0
1313,2470.0
1314,0.0
1315,6438.0
1316,6795.0
1317,6339.0
1318,3454.0
1319,0.0
1320,8771.0
1321,9300.0
1322,0.0
1323,5461.0
1324,11582.0
1325,4031.0
1326,7580.0
1327,4479.0
1328,0.0
1329,6807.0
1330,8666.0
1331,6359.0
1332,8356.0
1333,6892.0
1334,6510.0
1335,2561.0
1336,11198.0
1337,5992.0
1338,4524.0
1339,5501.0
1340,5516.0
1341,0.0
1342,8718.0
1343,4280.0
1344,10524.0
1345,4635.0
1346,4931.0
1347,6279.0
1348,8724.0
1349,4573.0
1350,1935.0
1351,2379.0
1352,6141.0
1353,6548.0
1354,6408.0
1355,7483.0
1356,8632.0
1357,10674.0
1358,5200.0
1359,9084.0
1360,6414.0
1361,4783.0
1362,0.0
1363,3823.0
1364,5891.0
1365,2450.0
1366,5036.0
1367,2029.0
1368,6023.0
1369,6645.0
1370,0.0
1371,0.0
1372,6838.0
1373,7985.0
1374,9575.0
1375,9098.0
1376,9851.0
1377,4617.0
1378,12569.0
1379,6068.0
1380,7750.0
1381,5273.0
1382,5676.0
1383,2550.0
1384,5727.0
1385,5962.0
1386,7505.0
1387,7797.0
1388,3676.0
1389,2792.0
1390,4289.0
1391,0.0
1392,6078.0
1393,4188.0
1394,4576.0
1395,4097.0
1396,6554.0
1397,5509.0
1398,9478.0
1399,8410.0
1400,3787.0
1401,5299.0
1402,0.0
1403,5279.0
1404,4461.0
1405,5516.0
1406,9811.0
1407,8912.0
1408,7109.0
1409,4530.0
1410,0.0
1411,2924.0
1412,7714.0
1413,0.0
1414,8722.0
1415,13373.0
1416,4620.0
1417,5092.0
1418,0.0
1419,7883.0
1420,0.0
1421,2093.0
1422,21940.0
1423,0.0
1424,0.0
1425,5895.0
1426,5363.0
1427,0.0
1428,0.0
1429,7538.0
1430,0.0
1431,8445.0
1432,6970.0
1433,6922.0
1434,4192.0
1435,2660.0
1436,5583.0
1437,10900.0
1438,6923.0
1439,0.0
1440,4980.0
1441,3914.0
1442,5959.0
1443,2325.0
1444,4242.0
1445,5273.0
1446,0.0
1447,7448.0
1448,4651.0
1449,0.0
1450,6224.0
1451,7140.0
1452,2689.0
1453,5918.0
1454,7574.0
1455,14097.0
1456,3164.0
1457,9273.0
1458,4000.0
1459,5977.0
1460,5034.0
1461,0.0
1462,5848.0
1463,3194.0
1464,8251.0
1465,6353.0
1466,7408.0
1467,5433.0
1468,7589.0
1469,5949.0
1470,4560.0
1471,8055.0
1472,1456.0
1473,5199.0
1474,0.0
1475,3601.0
1476,6762.0
1477,0.0
1478,0.0
1479,7357.0
1480,6334.0
1481,0.0
1482,5523.0
1483,0.0
1484,5726.0
1485,10978.0
1486,2841.0
1487,7020.0
1488,12450.0
1489,4725.0
1490,7130.0
1491,4564.0
1492,5631.0
1493,9448.0
1494,0.0
1495,8526.0
1496,4375.0
1497,8514.0
1498,0.0
1499,3626.0
1500,3452.0
1501,7778.0
1502,5583.0
1503,8585.0
1504,5499.0
1505,0.0
1506,4442.0
1507,0.0
1508,1469.0
1509,6315.0
1510,0.0
1511,1311.0
1512,7924.0
1513,8969.0
1514,8094.0
1515,4179.0
1516,3697.0
1517,0.0
1518,7069.0
1519,1424.0
1520,10372.0
1521,8307.0
1522,0.0
1523,6868.0
1524,7717.0
1525,2853.0
1526,5207.0
1527,7081.0
1528,5730.0
1529,8520.0
1530,4930.0
1531,5585.0
1532,4297.0
1533,5682.0
1534,8642.0
1535,4330.0
1536,0.0
1537,3172.0
1538,3434.0
1539,10403.0
1540,5245.0
1541,6156.0
1542,4386.0
1543,4664.0
1544,5567.0
1545,7620.0
1546,2838.0
1547,11541.0
1548,0.0
1549,4633.0
1550,17248.0
1551,0.0
1552,10802.0
1553,5276.0
1554,0.0
1555,7574.0
1556,10767.0
1557,0.0
1558,0.0
1559,5924.0
1560,8884.0
1561,0.0
1562,4548.0
1563,6037.0
1564,5784.0
1565,6739.0
1566,10217.0
1567,7268.0
1568,3452.0
1569,7413.0
1570,8838.0
1571,7795.0
1572,9616.0
1573,6351.0
1574,0.0
1575,10148.0
1576,9243.0
1577,0.0
1578,16387.0
1579,7803.0
1580,8109.0
1581,9623.0
1582,0.0
1583,2087.0
1584,0.0
1585,2473.0
1586,6726.0
1587,10516.0
1588,0.0
1589,4894.0
1590,7768.0
1591,5239.0
1592,15269.0
1593,3123.0
1594,0.0
1595,4108.0
1596,6659.0
1597,5996.0
1598,7494.0
1599,0.0
1600,5399.0
1601,4453.0
1602,5941.0
1603,6255.0
1604,7405.0
1605,2703.0
1606,0.0
1607,10713.0
1608,6718.0
1609,7445.0
1610,6106.0
1611,3336.0
1612,4746.0
1613,6250.0
1614,4229.0
1615,0.0
1616,7768.0
1617,3273.0
1618,5945.0
1619,2243.0
1620,11513.0
1621,9773.0
1622,0.0
1623,4340.0
1624,0.0
1625,0.0
1626,3563.0
1627,6509.0
1628,8074.0
1629,6912.0
1630,4265.0
1631,5291.0
1632,4365.0
1633,5307.0
1634,0.0
1635,19652.0
1636,18570.0
1637,13556.0
1638,0.0
1639,0.0
1640,0.0
1641,7907.0
1642,3083.0
1643,4481.0
1644,3279.0
1645,6101.0
1646,4468.0
1647,6453.0
1648,8690.0
1649,0.0
1650,3253.0
1651,4642.0
1652,0.0
1653,7330.0
1654,6654.0
1655,5741.0
1656,2709.0
1657,2165.0
1658,13158.0
1659,9137.0
1660,5177.0
1661,6391.0
1662,5858.0
1663,5902.0
1664,4608.0
1665,10609.0
1666,8853.0
1667,5082.0
1668,7230.0
1669,4556.0
1670,5078.0
1671,0.0
1672,6357.0
1673,5315.0
1674,14188.0
1675,5975.0
1676,5815.0
1677,6335.0
1678,0.0
1679,6057.0
1680,0.0
1681,0.0
1682,6047.0
1683,0.0
1684,2554.0
1685,4749.0
1686,9051.0
1687,7864.0
1688,4143.0
1689,8236.0
1690,0.0
1691,4029.0
1692,0.0
1693,5670.0
1694,0.0
1695,10429.0
1696,6603.0
1697,5306.0
1698,3622.0
1699,5591.0
1700,3894.0
1701,7519.0
1702,0.0
1703,3870.0
1704,3045.0
1705,0.0
1706,5997.0
1707,3504.0
1708,2808.0
1709,6977.0
1710,12856.0
1711,4806.0
1712,4412.0
1713,4323.0
1714,4150.0
1715,0.0
1716,7699.0
1717,6726.0
1718,0.0
1719,6771.0
1720,4060.0
1721,5276.0
1722,0.0
1723,7370.0
1724,7220.0
1725,0.0
1726,4546.0
1727,1750.0
1728,3729.0
1729,2243.0
1730,7482.0
1731,0.0
1732,0.0
1733,10141.0
1734,3349.0
1735,0.0
1736,0.0
1737,7002.0
1738,6103.0
1739,6921.0
1740,5295.0
1741,7941.0
1742,10314.0
1743,5782.0
1744,9396.0
1745,6094.0
1746,7865.0
1747,5233.0
1748,4639.0
1749,4341.0
1750,5512.0
1751,0.0
1752,6262.0
1753,8028.0
1754,8313.0
1755,0.0
1756,6505.0
1757,8092.0
1758,4588.0
1759,5726.0
1760,0.0
1761,6736.0
1762,7429.0
1763,4321.0
1764,4329.0
1765,3753.0
1766,13643.0
1767,3903.0
1768,7248.0
1769,7492.0
1770,7481.0
1771,8292.0
1772,7172.0
1773,0.0
1774,5808.0
1775,7773.0
1776,6085.0
1777,8401.0
1778,4969.0
1779,5082.0
1780,0.0
1781,9436.0
1782,3409.0
1783,4739.0
1784,4524.0
1785,5641.0
1786,4724.0
1787,6024.0
1788,3453.0
1789,5293.0
1790,7401.0
1791,5756.0
1792,6882.0
1793,3217.0
1794,0.0
1795,0.0
1796,8234.0
1797,8148.0
1798,9113.0
1799,0.0
1800,2944.0
1801,7925.0
1802,8065.0
1803,0.0
1804,10396.0
1805,4608.0
1806,4031.0
1807,3156.0
1808,6953.0
1809,14005.0
1810,3652.0
1811,5540.0
1812,6673.0
1813,0.0
1814,2185.0
1815,4340.0
1816,3200.0
1817,0.0
1818,8012.0
1819,10093.0
1820,7145.0
1821,0.0
1822,4776.0
1823,8713.0
1824,3243.0
1825,9214.0
1826,4017.0
1827,0.0
1828,3283.0
1829,14142.0
1830,6691.0
1831,6494.0
1832,12071.0
1833,5343.0
1834,8086.0
1835,4580.0
1836,6532.0
1837,0.0
1838,6699.0
1839,0.0
1840,10940.0
1841,3984.0
1842,5661.0
1843,0.0
1844,10217.0
1845,7264.0
1846,6503.0
1847,6690.0
1848,6139.0
1849,4990.0
1850,7887.0
1851,1550.0
1852,0.0
1853,3846.0
1854,7995.0
1855,2309.0
1856,7411.0
1857,6274.0
1858,4577.0
1859,6445.0
1860,8690.0
1861,5989.0
1862,2097.0
1863,6202.0
1864,10746.0
1865,8279.0
1866,5323.0
1867,0.0
1868,7747.0
1869,0.0
1870,9418.0
1871,6907.0
1872,5000.0
1873,7292.0
1874,8489.0
1875,6071.0
1876,5126.0
1877,0.0
1878,6322.0
1879,9997.0
1880,10522.0
1881,15850.0
1882,5124.0
1883,7272.0
1884,3911.0
1885,5072.0
1886,14692.0
1887,2307.0
1888,6745.0
1889,11528.0
1890,5534.0
1891,5638.0
1892,5461.0
1893,8464.0
1894,1695.0
1895,4846.0
1896,6614.0
1897,0.0
1898,7339.0
1899,6252.0
1900,8192.0
1901,3100.0
1902,4105.0
1903,6300.0
1904,12247.0
1905,9044.0
1906,6714.0
1907,8894.0
